   TaxiA    TaxiB
20000197 20000235
20000235 20000527
20000009 20000184
20000449 20000456
20000561 20000697
20000160 20000353
20000468 20000506
20000600 20000625
20000297 20000624
20000338 20000625
20000503 20000692
20000140 20000640
20000024 20000465
20000046 20000224
20000120 20000173
20000276 20000686
20000095 20000116
20000215 20000410
20000138 20000163
20000041 20000230
20000516 20000523
20000042 20000640
20000435 20000534
20000319 20000359
20000129 20000235
20000621 20000697
20000662 20000698
20000111 20000595
20000092 20000353
20000224 20000472
20000007 20000245
20000012 20000589
20000108 20000297
20000273 20000364
20000011 20000364
20000327 20000600
20000005 20000549
20000159 20000235
20000252 20000426
20000403 20000595
20000136 20000251
20000254 20000472
20000328 20000421
20000388 20000472
20000001 20000026
20000118 20000611
20000190 20000487
20000002 20000436
20000060 20000606
20000041 20000364
20000120 20000657
20000464 20000467
20000307 20000483
20000018 20000380
20000004 20000482
20000398 20000601
20000057 20000308
20000460 20000698
20000166 20000251
20000207 20000252
20000410 20000611
20000074 20000662
20000395 20000488
20000051 20000678
20000054 20000195
20000071 20000364
20000546 20000657
20000205 20000364
20000263 20000534
20000337 20000483
20000370 20000431
20000026 20000621
20000075 20000483
20000108 20000431
20000562 20000601
20000161 20000257
20000314 20000499
20000372 20000477
20000297 20000303
20000481 20000612
20000541 20000663
20000178 20000611
20000252 20000560
20000081 20000678
20000024 20000144
20000076 20000334
20000177 20000386
20000084 20000195
20000367 20000483
20000152 20000329
20000105 20000483
20000179 20000432
20000138 20000431
20000137 20000206
20000569 20000617
20000173 20000617
20000307 20000617
20000040 20000273
20000131 20000391
20000571 20000663
20000249 20000612
20000383 20000612
20000042 20000319
20000455 20000488
20000362 20000674
20000535 20000602
20000260 20000397
20000337 20000617
20000359 20000376
20000089 20000515
20000144 20000222
20000450 20000494
20000235 20000340
20000314 20000633
20000045 20000216
20000050 20000560
20000146 20000268
20000289 20000576
20000332 20000623
20000142 20000499
20000001 20000294
20000542 20000618
20000174 20000222
20000100 20000273
20000344 20000633
20000008 20000684
20000077 20000289
20000443 20000612
20000517 20000561
20000154 20000509
20000255 20000561
20000098 20000577
20000004 20000161
20000436 20000572
20000570 20000572
20000207 20000520
20000174 20000572
20000320 20000397
20000380 20000448
20000572 20000618
20000324 20000516
20000021 20000515
20000112 20000633
20000222 20000239
20000224 20000285
20000353 20000695
20000334 20000453
20000007 20000058
20000086 20000351
20000085 20000126
20000577 20000588
20000387 20000464
20000142 20000633
20000163 20000167
20000118 20000424
20000116 20000351
20000093 20000367
20000041 20000177
20000060 20000419
20000120 20000470
20000345 20000588
20000384 20000516
20000057 20000121
20000347 20000634
20000072 20000429
20000020 20000239
20000305 20000408
20000410 20000424
20000363 20000578
20000497 20000578
20000148 20000424
20000340 20000594
20000321 20000352
20000247 20000403
20000224 20000419
20000113 20000588
20000199 20000362
20000011 20000311
20000184 20000239
20000370 20000594
20000007 20000542
20000177 20000199
20000254 20000419
20000157 20000486
20000423 20000605
20000120 20000604
20000173 20000430
20000285 20000671
20000233 20000481
20000023 20000671
20000309 20000476
20000020 20000373
20000171 20000542
20000138 20000594
20000187 20000486
20000261 20000435
20000321 20000486
20000453 20000605
20000071 20000311
20000356 20000672
20000263 20000481
20000053 20000671
20000529 20000600
20000166 20000548
20000589 20000651
20000188 20000307
20000030 20000687
20000054 20000492
20000351 20000486
20000392 20000487
20000276 20000312
20000006 20000451
20000367 20000430
20000594 20000621
20000105 20000430
20000258 20000672
20000060 20000687
20000101 20000688
20000104 20000205
20000346 20000492
20000057 20000389
20000480 20000492
20000309 20000610
20000515 20000678
20000251 20000605
20000325 20000554
20000036 20000451
20000137 20000503
20000154 20000672
20000362 20000621
20000021 20000328
20000434 20000497
20000527 20000688
20000112 20000446
20000186 20000395
20000304 20000616
20000015 20000513
20000042 20000616
20000014 20000288
20000353 20000508
20000026 20000113
20000239 20000406
20000545 20000678
20000054 20000626
20000107 20000452
20000167 20000503
20000332 20000570
20000392 20000621
20000013 20000036
20000161 20000688
20000142 20000446
20000216 20000395
20000482 20000514
20000114 20000118
20000160 20000463
20000067 20000272
20000044 20000288
20000173 20000698
20000121 20000508
20000269 20000406
20000310 20000407
20000255 20000508
20000360 20000524
20000308 20000334
20000271 20000452
20000100 20000570
20000325 20000688
20000151 20000535
20000099 20000345
20000190 20000463
20000250 20000514
20000324 20000463
20000452 20000648
20000051 20000304
20000431 20000525
20000012 20000349
20000068 20000658
20000129 20000345
20000406 20000653
20000092 20000463
20000546 20000633
20000482 20000648
20000081 20000304
20000108 20000407
20000215 20000304
20000393 20000576
20000085 20000423
20000310 20000541
20000409 20000520
20000046 20000468
20000159 20000345
20000233 20000294
20000384 20000463
20000076 20000310
20000174 20000653
20000136 20000361
20000576 20000633
20000116 20000648
20000190 20000597
20000245 20000304
20000377 20000423
20000497 20000525
20000189 20000372
20000288 20000351
20000015 20000192
20000166 20000361
20000030 20000500
20000395 20000598
20000032 20000546
20000101 20000151
20000054 20000305
20000279 20000423
20000370 20000541
20000108 20000541
20000273 20000608
20000011 20000608
20000083 20000484
20000105 20000243
20000310 20000675
20000198 20000434
20000046 20000602
20000008 20000310
20000307 20000377
20000398 20000495
20000384 20000597
20000499 20000547
20000249 20000372
20000039 20000562
20000534 20000541
20000325 20000367
20000120 20000901
20000206 20000675
20000362 20000434
20000554 20000604
20000020 20000670
20000075 20000377
20000589 20000598
20000188 20000254
20000014 20000101
20000492 20000665
20000256 20000388
20000343 20000542
20000032 20000680
20000049 20000095
20000467 20000608
20000546 20000901
20000205 20000608
20000392 20000434
20000108 20000675
20000144 20000332
20000386 20000619
20000367 20000377
20000446 20000670
20000487 20000671
20000561 20000620
20000423 20000686
20000027 20000686
20000387 20000440
20000024 20000388
20000172 20000286
20000180 20000901
20000617 20000902
20000249 20000506
20000364 20000456
20000515 20000625
20000179 20000676
20000174 20000332
20000003 20000450
20000058 20000157
20000137 20000450
20000517 20000671
20000591 20000620
20000651 20000671
20000255 20000671
20000329 20000620
20000453 20000686
20000057 20000686
20000093 20000343
20000494 20000687
20000015 20000460
20000529 20000681
20000128 20000337
20000303 20000338
20000506 20000697
20000053 20000163
20000545 20000625
20000305 20000384
20000030 20000179
20000021 20000625
20000429 20000450
20000186 20000692
20000167 20000450
20000332 20000517
20000142 20000393
20000658 20000687
20000160 20000410
20000600 20000682
20000338 20000682
20000049 20000579
20000044 20000235
20000140 20000697
20000083 20000163
20000121 20000455
20000065 20000523
20000060 20000179
20000120 20000230
20000653 20000693
20000285 20000297
20000004 20000055
20000403 20000518
20000215 20000467
20000002 20000359
20000341 20000579
20000074 20000235
20000051 20000251
20000018 20000303
20000431 20000472
20000518 20000626
20000166 20000174
20000245 20000467
20000171 20000518
20000222 20000483
20000010 20000600
20000032 20000359
20000486 20000529
20000224 20000529
20000334 20000697
20000523 20000596
20000081 20000251
20000521 20000523
20000199 20000472
20000407 20000421
20000085 20000370
20000310 20000488
20000005 20000606
20000409 20000467
20000065 20000657
20000252 20000483
20000384 20000410
20000081 20000601
20000114 20000549
20000136 20000308
20000215 20000601
20000254 20000529
20000116 20000595
20000157 20000596
20000456 20000663
20000055 20000319
20000036 20000077
20000206 20000488
20000340 20000488
20000431 20000606
20000020 20000483
20000075 20000190
20000608 20000653
20000166 20000308
20000226 20000359
20000245 20000601
20000031 20000083
20000129 20000426
20000187 20000596
20000073 20000494
20000071 20000421
20000205 20000421
20000260 20000320
20000199 20000606
20000235 20000263
20000386 20000432
20000446 20000483
20000184 20000483
20000423 20000499
20000297 20000360
20000049 20000258
20000123 20000207
20000140 20000376
20000252 20000617
20000615 20000669
20000159 20000426
20000268 20000561
20000328 20000612
20000006 20000561
20000066 20000612
20000367 20000540
20000483 20000900
20000003 20000263
20000154 20000432
20000307 20000674
20000381 20000623
20000002 20000038
20000015 20000273
20000020 20000617
20000042 20000376
20000455 20000545
20000207 20000443
20000432 20000561
20000506 20000510
20000036 20000561
20000434 20000607
20000513 20000900
20000167 20000263
20000048 20000571
20000010 20000279
20000075 20000674
20000353 20000618
20000311 20000392
20000044 20000048
20000123 20000341
20000503 20000562
20000140 20000510
20000046 20000094
20000364 20000403
20000367 20000674
20000045 20000623
20000119 20000572
20000542 20000675
20000426 20000500
20000039 20000054
20000099 20000105
20000443 20000669
20000618 20000670
20000255 20000618
20000682 20000685
20000057 20000633
20000554 20000685
20000153 20000341
20000230 20000561
20000271 20000562
20000037 20000166
20000496 20000680
20000031 20000351
20000072 20000352
20000021 20000572
20000197 20000239
20000625 20000686
20000109 20000392
20000334 20000510
20000199 20000285
20000451 20000506
20000005 20000419
20000178 20000347
20000312 20000347
20000403 20000465
20000114 20000362
20000163 20000224
20000393 20000686
20000099 20000239
20000310 20000651
20000308 20000578
20000456 20000476
20000192 20000403
20000285 20000594
20000419 20000594
20000018 20000250
20000361 20000589
20000222 20000430
20000602 20000651
20000187 20000409
20000051 20000548
20000472 20000578
20000224 20000476
20000296 20000352
20000199 20000419
20000525 20000589
20000129 20000589
20000252 20000430
20000370 20000651
20000215 20000548
20000254 20000476
20000231 20000492
20000258 20000595
20000423 20000662
20000060 20000610
20000159 20000589
20000154 20000245
20000131 20000261
20000435 20000672
20000534 20000651
20000245 20000548
20000148 20000615
20000242 20000250
20000054 20000199
20000453 20000662
20000224 20000610
20000303 20000903
20000337 20000487
20000015 20000436
20000166 20000605
20000465 20000672
20000239 20000329
20000297 20000307
20000376 20000600
20000481 20000616
20000081 20000682
20000595 20000903
20000557 20000611
20000617 20000662
20000254 20000610
20000594 20000678
20000105 20000487
20000179 20000436
20000344 20000503
20000077 20000159
20000569 20000621
20000173 20000621
20000195 20000380
20000233 20000672
20000307 20000621
20000329 20000380
20000057 20000446
20000153 20000154
20000571 20000667
20000249 20000616
20000001 20000514
20000004 20000031
20000251 20000662
20000036 20000508
20000137 20000560
20000624 20000678
20000343 20000436
20000434 20000554
20000038 20000554
20000263 20000672
20000337 20000621
20000225 20000380
20000010 20000226
20000075 20000621
20000109 20000205
20000113 20000324
20000239 20000463
20000434 20000904
20000503 20000509
20000167 20000560
20000406 20000576
20000142 20000503
20000276 20000503
20000482 20000571
20000067 20000329
20000105 20000621
20000044 20000345
20000066 20000104
20000517 20000565
20000195 20000514
20000269 20000463
20000387 20000684
20000148 20000294
20000222 20000243
20000514 20000617
20000359 20000514
20000450 20000632
20000229 20000633
20000315 20000407
20000012 20000406
20000053 20000407
20000338 20000576
20000050 20000109
20000180 20000340
20000006 20000187
20000085 20000480
20000195 20000648
20000308 20000525
20000060 20000423
20000046 20000525
20000233 20000351
20000020 20000243
20000245 20000361
20000002 20000603
20000377 20000480
20000036 20000187
20000189 20000429
20000206 20000598
20000243 20000665
20000664 20000695
20000263 20000351
20000356 20000542
20000015 20000249
20000492 20000588
20000197 20000670
20000009 20000619
20000351 20000356
20000007 20000546
20000430 20000649
20000108 20000598
20000273 20000665
20000254 20000423
20000328 20000372
20000407 20000665
20000011 20000665
20000268 20000321
20000386 20000542
20000066 20000372
20000520 20000542
20000179 20000249
20000327 20000901
20000423 20000609
20000008 20000367
20000173 20000434
20000154 20000192
20000307 20000434
20000249 20000429
20000309 20000480
20000001 20000327
20000042 20000136
20000325 20000424
20000036 20000321
20000151 20000271
20000137 20000373
20000288 20000542
20000073 20000388
20000038 20000367
20000304 20000486
20000015 20000383
20000075 20000434
20000037 20000142
20000128 20000260
20000281 20000502
20000031 20000327
20000012 20000085
20000506 20000620
20000129 20000670
20000239 20000276
20000049 20000152
20000467 20000665
20000332 20000440
20000047 20000456
20000386 20000676
20000334 20000486
20000367 20000434
20000468 20000486
20000067 20000142
20000119 20000332
20000258 20000676
20000297 20000604
20000596 20000671
20000387 20000497
20000120 20000153
20000364 20000513
20000114 20000338
20000174 20000389
20000077 20000456
20000099 20000215
20000288 20000676
20000250 20000384
20000341 20000502
20000021 20000332
20000112 20000450
20000074 20000158
20000079 20000502
20000230 20000671
20000304 20000620
20000667 20000672
20000015 20000517
20000037 20000276
